"screen_name","text"
"HillaryClinton","The National @DomesticWorkers Alliance has worked to protect domestic workers, immigrants, women, and their families for more than a decade, and I'm proud to say that NDWA has joined @OnwardTogether as an official partner."
"HillaryClinton","“Immigrants and women move humanity forward.” Well said, @chefjoseandres. #Oscars"
"HillaryClinton","The heartbreaking violence in Venezuela must stop. I stand with President @JGuaido, the National Assembly, and the people of #Venezuela as they embrace their right to live in peace, choose their leaders, and decide their future, in harmony with their neighbors."
"HillaryClinton","I urge Nicolás Maduro to allow humanitarian aid inside Venezuela’s borders peacefully. People are in need of life-saving medicines, children are subsisting on one meal a day, and a peaceful delivery of food and supplies is to the benefit of all."
"HillaryClinton","The administration just put a gag rule in place that bars Title X health care providers from referring patients for safe and legal abortions. 

It's an attack on Planned Parenthood and 1.6 million patients who may not be able to afford care anywhere else. #IStandWithPP #NoGagRule"
"HillaryClinton","Insects are declining worldwide because of pesticide use. This is nuts. We need bees! https://t.co/d0lysFi7mU"
"HillaryClinton","Congratulations to @IamMinyon and her co-authors on the @NAACP Image Award nominations of “For Colored Girls Who Have Considered Politics."" It's a wonderful, necessary book."
"HillaryClinton","A new report from the @TXCivilRights Project has found shocking proof that the Trump administration lied about ending its inhumane policy of separating families at the border. 

Hundreds more separations have occurred. This is outrageous. https://t.co/HycG44jTe6"
"HillaryClinton","Today, we’re excited to partner with @letamericavote on the creation of the  Local Election Authority Initiative! Learn more about our project and sign up to run: https://t.co/Fbm2HYqlMA https://t.co/rZBCsG7Jsj"
"HillaryClinton","If you want to join a political campaign this year but don’t know where to start, consider Onward Together partner @arenasummit’s Arena Academy this April in Charleston, SC. 

It's a great way to learn the ropes. Apply by March 1: https://t.co/dEu3k7WTcT"
"HillaryClinton","Based on my work, this is a good example for us to consider. The goal has to be quality, affordable universal health care for everyone. https://t.co/gdzYZhK0mc"
"HillaryClinton","A third person has passed in CBP custody within recent months. We demand an end to this inhumane treatment of migrants!
https://t.co/BGTSUSBOzc"
"HillaryClinton","<U+0001F6A8><U+0001F6A8>2019 Democratic women candidates!  

Sign up for our first national candidate boot camp of the year. Join us in Washington, D.C. from March 22-24 to turbocharge your campaign <U+27A1><U+FE0F> https://t.co/qmrq7nHtaF https://t.co/RDw7zOpEJ5"
"HillaryClinton","An excellent Q&amp;A with @DrLeanaWen of Planned Parenthood touching on the crisis of rising maternal mortality rates in America and why the fight to save reproductive choice is more pressing than ever. I admit to being partial to the interviewer.
https://t.co/bCCvAM7TPx"
"HillaryClinton","In light of clear evidence that Russia has interfered with our elections in the past and seeks to do so again, it's inexcusable that the administration is downsizing DHS task forces charged with protecting our elections from foreign influence. https://t.co/vTxdARS0S9"
"HillaryClinton",".@Politico reports today: ""A wide-ranging disinformation campaign aimed at Democratic 2020 candidates is already underway on social media, with signs that foreign state actors are driving at least some of the activity."" https://t.co/LjM14jluq8"
"HillaryClinton","The real national emergencies:

- Relentless gun violence. 
- Children separated from their families at the border.
- Climate change.
- Americans dying for lack of health care."
"HillaryClinton","Trump just declared a #FAKENationalEmergency at the border. Trump is going around Congress, the will of the people, &amp; abusing the powers of the presidency to build his hateful wall. There’s no time to waste - it’s time to mobilize to defend our democracy. Here’s what you can do:"
"HillaryClinton","Democracy should mean free and fair access to the ballot box. But in America, voting rights are under attack. I’m honored to have been invited to join the 54th Bridge Crossing Jubilee in Selma, Alabama on March 3rd to march for voting rights with @liftourvote. #liftourvote2020"
"HillaryClinton","Declaring a national emergency would be a lawless act, a gross abuse of the power of the presidency and a desperate attempt to distract from the fact that @realDonaldTrump broke his core promise to have Mexico pay for his wall."
"HillaryClinton","Parkland survivor @DavidHogg111's goal for 2020 is to encourage more young people to vote. His goal is 71% youth turnout, up from 50% in 2016. Help reach that goal today by sharing this registration link far and wide: https://t.co/onyjsbGE7y https://t.co/flwclpGAZj"
"HillaryClinton","Join a cause today, support a gun-sense candidate, or find another way to pitch in. 

We can save lives, honor victims, and give too many grieving communities the knowledge that ""Never again"" means ""Never again."""
"HillaryClinton","Just yesterday, the House Judiciary Committee voted to advance a measure that would require background checks for all gun sales and most gun transfers.

Rep. @LucyMcBath, who lost a child to gun violence, cast her vote by saying: ""For my son Jordan Davis, I vote aye."""
"HillaryClinton","We must remember and reaffirm that gun violence is not an intractable problem. 

We will not accept it. We know what to do to solve it. 

@MomsDemand, @Everytown, @AMarch4OurLives, and so many others are making progress every day."
"HillaryClinton","A year ago today, 17 families lost loved ones to gun violence that should never have happened. A community lost friends, teammates, and beloved coaches. 

Let's remember their stories today, as told by student journalists at Marjory Stoneman Douglas High. https://t.co/CZVk4F2fDe https://t.co/lwMBlZARJa"
"HillaryClinton",".@IndivisibleTeam is rallying support this week for the #PaycheckFairnessAct. Call your member of Congress and tell them you want this chart to change. https://t.co/yYS8tNw8jS https://t.co/TDj1GK0vmx"
"HillaryClinton","@karaswisher @jack @voxmediainc Kara, here's a listening-face GIF if you need one. https://t.co/4lwc8BZ7iY"
"HillaryClinton","Something extraordinary is happening in Europe—and perhaps soon in America. Teen girls are leading a movement to stop climate change. https://t.co/5phKLPWhm6"
"HillaryClinton","Are we tackling Senate races, state legislatures or the White House in 2020? 

Yes! Catch up on our Super State Strategy to find out how we're expanding our map. https://t.co/l6Cwvkw0hG https://t.co/CeFikqFsnX"
"HillaryClinton","Now copy my plan on health care, a fairer tax system, and voting rights. https://t.co/AGyA6ZHl1R https://t.co/OuFklznJgf"
"HillaryClinton","Only about 1% of abortions happen later in pregnancy—almost always because a woman’s health or life is at risk, or the pregnancy is no longer viable. 

Lying about this is dangerous, and a slap in the face to families who face heartbreaking situations. https://t.co/732pfPXaxr"
